url,reason,title,company
https://www.104.com.tw/job/84qxs?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/67cmm?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7e7lz?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6zmdq?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6lhdm?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7zr0h?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84yef?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7md52?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84gx2?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84tza?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6u9m6?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7o781?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7no9u?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/851uk?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7hv9t?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6e484?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/851sj?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7iuzd?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7bhp1?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7lr60?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/808s8?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84ww6?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84z8t?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/827yy?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7du89?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/816yw?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7l5r4?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7uvrs?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/8327c?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/817qq?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/853o5?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/852y6?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/838ii?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/8550h?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7ot3p?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6c3ws?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/76l80?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7rs60?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/83mj7?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/76l7w?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/80j65?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7gqih?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7ejb9?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84zh1?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/75oc8?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/80j3n?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/76l81?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/83y2e?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84hs2?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/84elw?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83087?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6u3no?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84ve4?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/73bek?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/84ttm?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7fgk5?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84tqo?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7sumg?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7lp1t?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/72ehv?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/4qz6c?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/837dv?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6xv35?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/81hk6?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7m790?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/82oml?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/78idn?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7do7b?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7j3eu?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7yix5?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7amvm?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7yoru?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7lsto?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7kwoe?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/850jh?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/850je?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/82h8o?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/6o732?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/78rlj?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/67bf1?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7uwne?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/854au?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6gbzv?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/56wx8?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/67bic?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7z47k?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7fg8m?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84o3x?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7tqc8?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84ak2?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7lkhx?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7z6i0?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/78rkb?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/75fy2?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83vc2?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6yo21?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7hlp0?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7t6yr?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7fgac?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7uqmd?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84z9c?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7kozx?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/740me?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83uol?jobsource=2018indexpoc,ok,,
https://www.104.com.tw/job/7wuz8?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7zao3?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/84pdf?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/83gcz?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/8344q?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7wq12?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6fuqj?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7mlaq?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/6gaaf?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7m10g?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/7t3zm?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/807gm?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/4sf8z?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/80v48?jobsource=2018indexpoc,no,,
https://www.104.com.tw/job/81zdq?jobsource=2018indexpoc,no,,
